"Date","storage","Reservoir"
20070410,49313,"SLS"
20070411,50723,"SLS"
20070412,51854,"SLS"
20070413,52766,"SLS"
20070414,53772,"SLS"
20070415,54551,"SLS"
20070416,55317,"SLS"
20070417,56230,"SLS"
20070418,57113,"SLS"
20070419,57701,"SLS"
20070420,58272,"SLS"
20070421,58880,"SLS"
20070422,59702,"SLS"
20070423,60399,"SLS"
20070424,61489,"SLS"
20070425,62583,"SLS"
20070426,63933,"SLS"
20070427,64462,"SLS"
20070428,66556,"SLS"
20070429,68958,"SLS"
20070430,71851,"SLS"
20070501,76608,"SLS"
20070502,78989,"SLS"
20070503,80300,"SLS"
20070504,77769,"SLS"
20070505,82925,"SLS"
20070506,83823,"SLS"
20070507,84903,"SLS"
20070508,86635,"SLS"
20070509,88894,"SLS"
20070510,91807,"SLS"
20070511,94551,"SLS"
20070512,97191,"SLS"
20070513,99333,"SLS"
20070514,101420,"SLS"
20070515,103527,"SLS"
20070516,106429,"SLS"
20070517,108547,"SLS"
20070518,109919,"SLS"
20070519,111159,"SLS"
20070520,112475,"SLS"
20070521,114017,"SLS"
20070522,NA,"SLS"
20070523,NA,"SLS"
20070524,NA,"SLS"
20070525,117179,"SLS"
20070526,117597,"SLS"
20070527,117179,"SLS"
20070528,117748,"SLS"
20070529,118497,"SLS"
20070530,119900,"SLS"
20070531,120178,"SLS"
20070601,119873,"SLS"
20070602,119551,"SLS"
20070603,119399,"SLS"
20070604,119390,"SLS"
20070605,119434,"SLS"
20070606,119426,"SLS"
20070607,119023,"SLS"
20070608,118266,"SLS"
20070609,117508,"SLS"
20070610,116948,"SLS"
20070611,116762,"SLS"
20070612,116567,"SLS"
20070613,116319,"SLS"
20070614,116062,"SLS"
20070615,115789,"SLS"
20070616,115515,"SLS"
20070617,115241,"SLS"
20070618,114968,"SLS"
20070619,114712,"SLS"
20070620,114202,"SLS"
20070621,113815,"SLS"
20070622,113412,"SLS"
20070623,113000,"SLS"
20070624,112572,"SLS"
20070625,112135,"SLS"
20070626,111925,"SLS"
20070627,111464,"SLS"
20070628,110968,"SLS"
20070629,110413,"SLS"
20070630,109789,"SLS"
20070701,109228,"SLS"
20070702,108745,"SLS"
20070703,108435,"SLS"
20070704,108116,"SLS"
20070705,107790,"SLS"
20070706,107224,"SLS"
20070707,106874,"SLS"
20070708,106506,"SLS"
20070709,106139,"SLS"
20070710,105773,"SLS"
20070711,105390,"SLS"
20070712,105000,"SLS"
20070713,104634,"SLS"
20070714,104245,"SLS"
20070715,103873,"SLS"
20070716,103451,"SLS"
20070717,103376,"SLS"
20070718,103359,"SLS"
20070719,103275,"SLS"
20070720,102719,"SLS"
20070721,102157,"SLS"
20070722,101563,"SLS"
20070723,100986,"SLS"
20070724,100437,"SLS"
20070725,99871,"SLS"
20070726,99291,"SLS"
20070727,99134,"SLS"
20070728,98738,"SLS"
20070729,98144,"SLS"
20070730,97585,"SLS"
20070731,97011,"SLS"
20070801,95981,"SLS"
20070802,95395,"SLS"
20070803,94066,"SLS"
20070804,93485,"SLS"
20070805,92881,"SLS"
20070806,92303,"SLS"
20070807,91703,"SLS"
20070808,91121,"SLS"
20070809,90326,"SLS"
20070810,89732,"SLS"
20070811,89170,"SLS"
20070812,88602,"SLS"
20070813,88028,"SLS"
20070814,87440,"SLS"
20070815,86869,"SLS"
20070816,86292,"SLS"
20070817,85717,"SLS"
20070818,85251,"SLS"
20070819,84686,"SLS"
20070820,84123,"SLS"
20070821,83554,"SLS"
20070822,83002,"SLS"
20070823,82604,"SLS"
20070824,81916,"SLS"
20070825,81353,"SLS"
20070826,80792,"SLS"
20070827,80224,"SLS"
20070828,80118,"SLS"
20070829,79899,"SLS"
20070830,79395,"SLS"
20070831,79041,"SLS"
20070901,78576,"SLS"
20070902,78112,"SLS"
20070903,77635,"SLS"
20070904,77151,"SLS"
20070905,76675,"SLS"
20070906,76201,"SLS"
20070907,75721,"SLS"
20070908,75514,"SLS"
20070909,74536,"SLS"
20070910,74060,"SLS"
20070911,73680,"SLS"
20070912,73331,"SLS"
20070913,72662,"SLS"
20070914,72010,"SLS"
20070915,71346,"SLS"
20070916,70692,"SLS"
20070917,70034,"SLS"
20070918,69698,"SLS"
20070919,69442,"SLS"
20070920,68958,"SLS"
20070921,NA,"SLS"
20070922,67119,"SLS"
20070923,66318,"SLS"
20070924,65664,"SLS"
20070925,64975,"SLS"
20070926,64288,"SLS"
20070927,64098,"SLS"
20070928,63434,"SLS"
20070929,63434,"SLS"
20070930,63434,"SLS"
20071001,61158,"SLS"
20071002,60418,"SLS"
20071003,59684,"SLS"
20071004,58965,"SLS"
20071005,58272,"SLS"
20071006,57578,"SLS"
20071007,56901,"SLS"
20071008,56224,"SLS"
20071009,55537,"SLS"
20071010,54850,"SLS"
20071011,54176,"SLS"
20071012,55273,"SLS"
20071013,52784,"SLS"
20071014,52239,"SLS"
20071015,52023,"SLS"
20071016,52032,"SLS"
20071017,52074,"SLS"
20071018,52090,"SLS"
20071019,52086,"SLS"
20071020,52129,"SLS"
20071021,52153,"SLS"
20071022,NA,"SLS"
20071023,NA,"SLS"
20071024,NA,"SLS"
20071025,NA,"SLS"
20071026,51018,"SLS"
20071027,50524,"SLS"
20071028,50063,"SLS"
20071029,49586,"SLS"
20071030,49106,"SLS"
20071031,48970,"SLS"
20071101,48158,"SLS"
